date,fund,ret
2021-09-30,Equity Risk-Parity,-0.009415238058594873
2021-10-01,Equity Risk-Parity,0.010318517178114838
2021-10-04,Equity Risk-Parity,-0.0019597878112425893
2021-10-05,Equity Risk-Parity,0.004075789406907029
2021-10-06,Equity Risk-Parity,0.0028750067560904045
2021-10-07,Equity Risk-Parity,0.0071318605583130966
2021-10-08,Equity Risk-Parity,-0.002655853293896824
2021-10-11,Equity Risk-Parity,-0.00869049786130921
2021-10-12,Equity Risk-Parity,0.000379869461444714
2021-10-13,Equity Risk-Parity,0.003812587762332908
2021-10-14,Equity Risk-Parity,0.012459257360048919
2021-10-15,Equity Risk-Parity,0.002591650566023137
2021-10-18,Equity Risk-Parity,-0.001168185289173026
2021-10-19,Equity Risk-Parity,0.01083947655469102
2021-10-20,Equity Risk-Parity,0.009912301867637066
2021-10-21,Equity Risk-Parity,0.0032143695930315964
2021-10-22,Equity Risk-Parity,0.0016339210820399855
2021-10-25,Equity Risk-Parity,0.004526656952998241
2021-10-26,Equity Risk-Parity,0.00478213981599981
2021-10-27,Equity Risk-Parity,-0.013152231002637581
2021-10-28,Equity Risk-Parity,0.008602729936134977
2021-10-29,Equity Risk-Parity,-0.002902897134949028
2021-11-01,Equity Risk-Parity,0.005566385656090614
2021-11-02,Equity Risk-Parity,0.0048336160922376695
2021-11-03,Equity Risk-Parity,0.004666331694251329
2021-11-04,Equity Risk-Parity,0.0038587102534123037
2021-11-05,Equity Risk-Parity,0.00011466332117922926
2021-11-08,Equity Risk-Parity,0.0017392933261294657
2021-11-09,Equity Risk-Parity,0.0003890750055822723
2021-11-10,Equity Risk-Parity,-0.0035178225880711333
2021-11-11,Equity Risk-Parity,0.0006255698072485527
2021-11-12,Equity Risk-Parity,0.0023020179829783905
2021-11-15,Equity Risk-Parity,-0.001645940265626791
2021-11-16,Equity Risk-Parity,-0.0010062703683988595
2021-11-17,Equity Risk-Parity,-0.004552918747733407
2021-11-18,Equity Risk-Parity,-0.0018543136498088719
2021-11-19,Equity Risk-Parity,-0.005943059220221028
2021-11-22,Equity Risk-Parity,-2.5786702197576642e-05
2021-11-23,Equity Risk-Parity,0.006252288842891261
2021-11-24,Equity Risk-Parity,0.0014274282039032791
2021-11-26,Equity Risk-Parity,-0.018202874019881157
2021-11-29,Equity Risk-Parity,0.006755694502731178
2021-11-30,Equity Risk-Parity,-0.022226306698263573
2021-12-01,Equity Risk-Parity,-0.011912390976386649
2021-12-02,Equity Risk-Parity,0.0195322976314636
2021-12-03,Equity Risk-Parity,0.00168878997278791
2021-12-06,Equity Risk-Parity,0.013044354656534458
2021-12-07,Equity Risk-Parity,0.0118743106085013
2021-12-08,Equity Risk-Parity,9.907047203699433e-05
2021-12-09,Equity Risk-Parity,-0.005840037557505591
2021-12-10,Equity Risk-Parity,0.005971879034431904
2021-12-13,Equity Risk-Parity,-0.0011082532368215348
2021-12-14,Equity Risk-Parity,-0.002456839006434186
2021-12-15,Equity Risk-Parity,0.010299993601313149
2021-12-16,Equity Risk-Parity,0.006096915425880234
2021-12-17,Equity Risk-Parity,-0.011430746222578423
2021-12-20,Equity Risk-Parity,-0.004973435703473985
2021-12-21,Equity Risk-Parity,0.010266491207634267
2021-12-22,Equity Risk-Parity,0.005910999422578471
2021-12-23,Equity Risk-Parity,0.004033110346743383
2021-12-27,Equity Risk-Parity,0.011975054990511953
2021-12-28,Equity Risk-Parity,0.0026642495493350926
2021-12-29,Equity Risk-Parity,0.0013560161018030996
2021-12-30,Equity Risk-Parity,-0.0005778329621855577
2021-12-31,Equity Risk-Parity,-0.0010930804429655383
2022-01-03,Equity Risk-Parity,0.003756556742032572
2022-01-04,Equity Risk-Parity,0.00436708813110924
2022-01-05,Equity Risk-Parity,-0.008805958510882514
2022-01-06,Equity Risk-Parity,-0.0012179798322182204
2022-01-07,Equity Risk-Parity,0.0018294872767948334
2022-01-10,Equity Risk-Parity,-0.0059313217171074965
2022-01-11,Equity Risk-Parity,0.006742722885783522
2022-01-12,Equity Risk-Parity,0.002819510737282628
2022-01-13,Equity Risk-Parity,-0.004385756419400078
2022-01-14,Equity Risk-Parity,-0.0004801260175723598
2022-01-18,Equity Risk-Parity,-0.009513259618963751
2022-01-19,Equity Risk-Parity,-0.004004084145169153
2022-01-20,Equity Risk-Parity,-0.010678985992208501
2022-01-21,Equity Risk-Parity,-0.009401743573335624
2022-01-24,Equity Risk-Parity,0.0007606695588466473
2022-01-25,Equity Risk-Parity,-0.004939809597347466
2022-01-26,Equity Risk-Parity,-0.010895272938674087
2022-01-27,Equity Risk-Parity,-0.0027164130330849866
2022-01-28,Equity Risk-Parity,0.017691809172695125
2022-01-31,Equity Risk-Parity,0.012883497953297596
2022-02-01,Equity Risk-Parity,0.006210101026251929
2022-02-02,Equity Risk-Parity,0.010281159037816815
2022-02-03,Equity Risk-Parity,-0.00844292005287158
2022-02-04,Equity Risk-Parity,-0.0028279520099036047
2022-02-07,Equity Risk-Parity,0.001123472679257628
2022-02-08,Equity Risk-Parity,0.0033113349154896784
2022-02-09,Equity Risk-Parity,0.010318477612752945
2022-02-10,Equity Risk-Parity,-0.018017101082922354
2022-02-11,Equity Risk-Parity,-0.008456689847780478
2022-02-14,Equity Risk-Parity,-0.0060972605389768755
2022-02-15,Equity Risk-Parity,0.007630433338442757
2022-02-16,Equity Risk-Parity,-0.0008492531150970078
2022-02-17,Equity Risk-Parity,-0.012331329270795473
2022-02-18,Equity Risk-Parity,-0.007206690791506174
2022-02-22,Equity Risk-Parity,-0.0053054180667660815
2022-02-23,Equity Risk-Parity,-0.010092695475655777
2022-02-24,Equity Risk-Parity,0.0051025513254735035
2022-02-25,Equity Risk-Parity,0.025604597799882677
2022-02-28,Equity Risk-Parity,-0.004262091428775563
2022-03-01,Equity Risk-Parity,-0.009952619385857443
2022-03-02,Equity Risk-Parity,0.01714940462346158
2022-03-03,Equity Risk-Parity,0.0025453275650296897
2022-03-04,Equity Risk-Parity,0.003880395178928897
2022-03-07,Equity Risk-Parity,-0.01359799354753799
2022-03-08,Equity Risk-Parity,-0.007819068592474126
2022-03-09,Equity Risk-Parity,0.011759509724339248
2022-03-10,Equity Risk-Parity,-0.0003785707929282844
2022-03-11,Equity Risk-Parity,-0.007681447507257136
2022-03-14,Equity Risk-Parity,-0.00770122867584352
2022-03-15,Equity Risk-Parity,0.009486387603091565
2022-03-16,Equity Risk-Parity,0.012788699113390133
2022-03-17,Equity Risk-Parity,0.013434539126843425
2022-03-18,Equity Risk-Parity,0.0036499073059542016
2022-03-21,Equity Risk-Parity,0.0025269659962040775
2022-03-22,Equity Risk-Parity,0.005239028883972025
2022-03-23,Equity Risk-Parity,-0.009049434342820144
2022-03-24,Equity Risk-Parity,0.009121556903303569
2022-03-25,Equity Risk-Parity,0.009289613158932284
2022-03-28,Equity Risk-Parity,0.002943863170135606
2022-03-29,Equity Risk-Parity,0.012432579493732639
2022-03-30,Equity Risk-Parity,-0.0022283846805192485
2022-03-31,Equity Risk-Parity,-0.012465435135630577
2022-04-01,Equity Risk-Parity,0.008433017262223277
2022-04-04,Equity Risk-Parity,0.001301904177656795
2022-04-05,Equity Risk-Parity,-0.007032411264072382
2022-04-06,Equity Risk-Parity,0.0038763791717553115
2022-04-07,Equity Risk-Parity,0.002078522342368696
2022-04-08,Equity Risk-Parity,0.0038929632992965243
2022-04-11,Equity Risk-Parity,-0.011596597413776971
2022-04-12,Equity Risk-Parity,-0.0006303554530636998
2022-04-13,Equity Risk-Parity,0.0072633959663438875
2022-04-14,Equity Risk-Parity,-0.0009428275063748005
2022-04-18,Equity Risk-Parity,-0.001495557103089518
2022-04-19,Equity Risk-Parity,0.01077201212348595
2022-04-20,Equity Risk-Parity,0.0028408320486318244
2022-04-21,Equity Risk-Parity,-0.011401316370542636
2022-04-22,Equity Risk-Parity,-0.02090260071202997
2022-04-25,Equity Risk-Parity,-0.002628730530545983
2022-04-26,Equity Risk-Parity,-0.017907890547322523
2022-04-27,Equity Risk-Parity,0.00023175231117704529
2022-04-28,Equity Risk-Parity,0.0159725627376861
2022-04-29,Equity Risk-Parity,-0.03387540935344465
2022-05-02,Equity Risk-Parity,0.001271109860865432
2022-05-03,Equity Risk-Parity,0.005326247171922443
2022-05-04,Equity Risk-Parity,0.027867127275006044
2022-05-05,Equity Risk-Parity,-0.021381332951031302
2022-05-06,Equity Risk-Parity,-0.003719173850004712
2022-05-09,Equity Risk-Parity,-0.029205353001108877
2022-05-10,Equity Risk-Parity,-0.006183836231922233
2022-05-11,Equity Risk-Parity,-0.00033570689905280287
2022-05-12,Equity Risk-Parity,0.0033203759977588738
2022-05-13,Equity Risk-Parity,0.01807111256427032
2022-05-16,Equity Risk-Parity,0.0027205980980882223
2022-05-17,Equity Risk-Parity,0.014053820628790611
2022-05-18,Equity Risk-Parity,-0.025062593137449643
2022-05-19,Equity Risk-Parity,-0.0019945388014034615
2022-05-20,Equity Risk-Parity,0.00278935996228611
2022-05-23,Equity Risk-Parity,0.01729036378256229
2022-05-24,Equity Risk-Parity,0.004812760848876412
2022-05-25,Equity Risk-Parity,0.006943277163911534
2022-05-26,Equity Risk-Parity,0.010681474994039644
2022-05-27,Equity Risk-Parity,0.01703405549761746
2022-05-31,Equity Risk-Parity,-0.008133162638757907
2022-06-01,Equity Risk-Parity,-0.005405251304999764
2022-06-02,Equity Risk-Parity,0.01131540682237999
2022-06-03,Equity Risk-Parity,-0.00740418625740219
2022-06-06,Equity Risk-Parity,-0.000899875439975266
2022-06-07,Equity Risk-Parity,0.009196698289685386
2022-06-08,Equity Risk-Parity,-0.012440992326587292
2022-06-09,Equity Risk-Parity,-0.02231992629870531
2022-06-10,Equity Risk-Parity,-0.020563449995686104
2022-06-13,Equity Risk-Parity,-0.03741308446443736
2022-06-14,Equity Risk-Parity,-0.00937067008575877
2022-06-15,Equity Risk-Parity,0.008892057393607634
2022-06-16,Equity Risk-Parity,-0.022678345407514088
2022-06-17,Equity Risk-Parity,-0.003853982771698401
2022-06-21,Equity Risk-Parity,0.021779590527451778
2022-06-22,Equity Risk-Parity,-0.0001173852049440754
2022-06-23,Equity Risk-Parity,0.006371225534743189
2022-06-24,Equity Risk-Parity,0.02415201921831594
2022-06-27,Equity Risk-Parity,-0.0023985799514468498
2022-06-28,Equity Risk-Parity,-0.009588592632857227
2022-06-29,Equity Risk-Parity,-0.0026142423125764475
2022-06-30,Equity Risk-Parity,-0.006346189693859488
2022-07-01,Equity Risk-Parity,0.013103725449336905
2022-07-05,Equity Risk-Parity,-0.007163503948121563
2022-07-06,Equity Risk-Parity,0.0004814175779643285
2022-07-07,Equity Risk-Parity,0.009549884956131405
2022-07-08,Equity Risk-Parity,-0.002989530641568429
2022-07-11,Equity Risk-Parity,-0.004553514232902515
2022-07-12,Equity Risk-Parity,-0.004482988288918209
2022-07-13,Equity Risk-Parity,-0.0036910850860408435
2022-07-14,Equity Risk-Parity,-0.0043130568144181935
2022-07-15,Equity Risk-Parity,0.016108355551232967
2022-07-18,Equity Risk-Parity,-0.00635966217522777
2022-07-19,Equity Risk-Parity,0.022138733223548788
2022-07-20,Equity Risk-Parity,-0.0017497789328670237
2022-07-21,Equity Risk-Parity,0.003960728897614183
2022-07-22,Equity Risk-Parity,-0.002308991589187485
2022-07-25,Equity Risk-Parity,0.0015793713276148194
2022-07-26,Equity Risk-Parity,-0.002812825925559232
2022-07-27,Equity Risk-Parity,0.008218174255180163
2022-07-28,Equity Risk-Parity,0.010469317288958535
2022-07-29,Equity Risk-Parity,0.007007747628171478
2022-08-01,Equity Risk-Parity,-0.002605809564555028
2022-08-02,Equity Risk-Parity,-0.00902146921571675
2022-08-03,Equity Risk-Parity,0.006956951750043058
2022-08-04,Equity Risk-Parity,-0.002229731624186031
2022-08-05,Equity Risk-Parity,0.00028063518209728473
2022-08-08,Equity Risk-Parity,0.0011097573720286462
2022-08-09,Equity Risk-Parity,0.0012229654345048977
2022-08-10,Equity Risk-Parity,0.0140070191299432
2022-08-11,Equity Risk-Parity,0.0035824648015120616
2022-08-12,Equity Risk-Parity,0.01462444301227671
2022-08-15,Equity Risk-Parity,0.005249461236554801
2022-08-16,Equity Risk-Parity,0.0044928805173669725
2022-08-17,Equity Risk-Parity,-0.007167834471545823
2022-08-18,Equity Risk-Parity,0.0020354633973999575
2022-08-19,Equity Risk-Parity,-0.006867077214055013
2022-08-22,Equity Risk-Parity,-0.017206704314379744
2022-08-23,Equity Risk-Parity,-0.0003452900383901414
2022-08-24,Equity Risk-Parity,0.0015665637979954223
2022-08-25,Equity Risk-Parity,0.0114547354225285
2022-08-26,Equity Risk-Parity,-0.025049672320687975
2022-08-29,Equity Risk-Parity,-0.0035777059233272584
2022-08-30,Equity Risk-Parity,-0.012148547985497658
2022-08-31,Equity Risk-Parity,-0.006465319019589383
2022-09-01,Equity Risk-Parity,0.0037960976993545994
2022-09-02,Equity Risk-Parity,-0.009706397267740415
2022-09-06,Equity Risk-Parity,-0.003276001833117602
2022-09-07,Equity Risk-Parity,0.01657408091216045
2022-09-08,Equity Risk-Parity,0.004146539767845659
2022-09-09,Equity Risk-Parity,0.012756736067478111
2022-09-12,Equity Risk-Parity,0.008647902753955754
2022-09-13,Equity Risk-Parity,-0.0363984969691825
2022-09-14,Equity Risk-Parity,0.0036697144900397463
2022-09-15,Equity Risk-Parity,-0.014970599307611545
2022-09-16,Equity Risk-Parity,-0.004530325826353199
2022-09-19,Equity Risk-Parity,0.005455647990281967
2022-09-20,Equity Risk-Parity,-0.01509568044412088
2022-09-21,Equity Risk-Parity,-0.016177354758537304
2022-09-22,Equity Risk-Parity,-0.005498718633068179
2022-09-23,Equity Risk-Parity,-0.020047399411326036
2022-09-26,Equity Risk-Parity,-0.01515162988424058
2022-09-27,Equity Risk-Parity,-0.005333066684062951
2022-09-28,Equity Risk-Parity,0.020671282190332534
2022-09-29,Equity Risk-Parity,-0.01963969445225865
2022-09-30,Equity Risk-Parity,-0.015270585712532333
2022-10-03,Equity Risk-Parity,0.03043678851493495
2022-10-04,Equity Risk-Parity,0.02668074827525341
2022-10-05,Equity Risk-Parity,-0.00507026209112433
2022-10-06,Equity Risk-Parity,-0.012831239072675367
2022-10-07,Equity Risk-Parity,-0.02106825432915774
2022-10-10,Equity Risk-Parity,-0.003340554210104426
2022-10-11,Equity Risk-Parity,-0.0004155547676197814
2022-10-12,Equity Risk-Parity,-0.007308375534230512
2022-10-13,Equity Risk-Parity,0.02785441521697684
2022-10-14,Equity Risk-Parity,-0.01611368448594142
2022-10-17,Equity Risk-Parity,0.018469479563160612
2022-10-18,Equity Risk-Parity,0.01220553488413957
2022-10-19,Equity Risk-Parity,-0.009135634112767299
2022-10-20,Equity Risk-Parity,-0.00455216538800147
2022-10-21,Equity Risk-Parity,0.02247304160025621
2022-10-24,Equity Risk-Parity,0.009763486389348637
2022-10-25,Equity Risk-Parity,0.014920358452901262
2022-10-26,Equity Risk-Parity,0.007104967903603977
2022-10-27,Equity Risk-Parity,-1.1134745017674295e-05
2022-10-28,Equity Risk-Parity,0.023331349574127164
2022-10-31,Equity Risk-Parity,-0.007129509326228586
2022-11-01,Equity Risk-Parity,0.0015255724102657103
2022-11-02,Equity Risk-Parity,-0.01659236872388395
2022-11-03,Equity Risk-Parity,-0.003252278479069796
2022-11-04,Equity Risk-Parity,0.0165385116786626
2022-11-07,Equity Risk-Parity,0.006529800940087325
2022-11-08,Equity Risk-Parity,0.007719507426662438
2022-11-09,Equity Risk-Parity,-0.018578731234777286
2022-11-10,Equity Risk-Parity,0.04350725404246074
2022-11-11,Equity Risk-Parity,0.007331285924754656
2022-11-14,Equity Risk-Parity,-0.008463010194260833
2022-11-15,Equity Risk-Parity,0.00887904130569188
2022-11-16,Equity Risk-Parity,-0.00719542639199314
2022-11-17,Equity Risk-Parity,-0.002074086685015197
2022-11-18,Equity Risk-Parity,0.00659978467046997
2022-11-21,Equity Risk-Parity,0.0021421610224436104
2022-11-22,Equity Risk-Parity,0.013235099702977756
2022-11-23,Equity Risk-Parity,0.002902750204539874
2022-11-25,Equity Risk-Parity,0.0015127781719123964
2022-11-28,Equity Risk-Parity,-0.016631110885678514
2022-11-29,Equity Risk-Parity,0.003892412780588436
2022-11-30,Equity Risk-Parity,0.021865434040584802
2022-12-01,Equity Risk-Parity,2.853835959841542e-05
2022-12-02,Equity Risk-Parity,0.0016973207197370564
2022-12-05,Equity Risk-Parity,-0.01553441975047165
2022-12-06,Equity Risk-Parity,-0.01007478797249983
2022-12-07,Equity Risk-Parity,-3.876333820148939e-05
2022-12-08,Equity Risk-Parity,0.005836725924321837
2022-12-09,Equity Risk-Parity,-0.010582732493527033
2022-12-12,Equity Risk-Parity,0.015215105233596878
2022-12-13,Equity Risk-Parity,0.007380969618017222
2022-12-14,Equity Risk-Parity,-0.006990750141537522
2022-12-15,Equity Risk-Parity,-0.019525969801027367
2022-12-16,Equity Risk-Parity,-0.008947813350036969
2022-12-19,Equity Risk-Parity,-0.005486827335495752
2022-12-20,Equity Risk-Parity,0.00283719546869497
2022-12-21,Equity Risk-Parity,0.015745774566106097
2022-12-22,Equity Risk-Parity,-0.008769606202036281
2022-12-23,Equity Risk-Parity,0.007392214151973476
2022-12-27,Equity Risk-Parity,0.001779800314653334
2022-12-28,Equity Risk-Parity,-0.012263627457347354
2022-12-29,Equity Risk-Parity,0.011645984431887984
2022-12-30,Equity Risk-Parity,-0.0021087411718516223
2023-01-03,Equity Risk-Parity,0.003098824020113983
2023-01-04,Equity Risk-Parity,0.016239648814786074
2023-01-05,Equity Risk-Parity,-0.00555900914625097
2023-01-06,Equity Risk-Parity,0.021763047757969996
2023-01-09,Equity Risk-Parity,-0.0034341859567951754
2023-01-10,Equity Risk-Parity,0.006467122975361071
2023-01-11,Equity Risk-Parity,0.008199308016405732
2023-01-12,Equity Risk-Parity,0.004342479001510638
2023-01-13,Equity Risk-Parity,0.0030731934294090366
2023-01-17,Equity Risk-Parity,-0.0053033530601796774
2023-01-18,Equity Risk-Parity,-0.016933677052382284
2023-01-19,Equity Risk-Parity,-0.00589578729226681
2023-01-20,Equity Risk-Parity,0.012909542186903843
2023-01-23,Equity Risk-Parity,0.007794142794367377
2023-01-24,Equity Risk-Parity,-0.002624553551167842
2023-01-25,Equity Risk-Parity,0.0018745286753249356
2023-01-26,Equity Risk-Parity,0.005802533379816606
2023-01-27,Equity Risk-Parity,-0.001934491762841622
2023-01-30,Equity Risk-Parity,-0.008014237834177592
2023-01-31,Equity Risk-Parity,0.011160048820053428
2023-02-01,Equity Risk-Parity,0.001839569918140662
2023-02-02,Equity Risk-Parity,-0.002887126319889086
2023-02-03,Equity Risk-Parity,-0.011868813721189279
2023-02-06,Equity Risk-Parity,-0.0031738825618558173
2023-02-07,Equity Risk-Parity,0.008907007909750521
2023-02-08,Equity Risk-Parity,-0.009293712266545621
2023-02-09,Equity Risk-Parity,-0.00852158366215122
2023-02-10,Equity Risk-Parity,0.009894210140476195
2023-02-13,Equity Risk-Parity,0.008140317500911282
2023-02-14,Equity Risk-Parity,-0.0031790551310205742
2023-02-15,Equity Risk-Parity,0.00014232330050745933
2023-02-16,Equity Risk-Parity,-0.012544406423170163
2023-02-17,Equity Risk-Parity,0.0008972405943153736
2023-02-21,Equity Risk-Parity,-0.014936922179973425
2023-02-22,Equity Risk-Parity,-0.005722812974318547
2023-02-23,Equity Risk-Parity,0.0029973003563368863
2023-02-24,Equity Risk-Parity,-0.008271650181442363
2023-02-27,Equity Risk-Parity,0.001018347307538688
2023-02-28,Equity Risk-Parity,-0.005552647656434352
2023-03-01,Equity Risk-Parity,-0.0014943675472346512
2023-03-02,Equity Risk-Parity,0.01033391274728608
2023-03-03,Equity Risk-Parity,0.011879502000100236
2023-03-06,Equity Risk-Parity,6.281283276382974e-05
2023-03-07,Equity Risk-Parity,-0.016705469435106864
2023-03-08,Equity Risk-Parity,0.0008384118164678325
2023-03-09,Equity Risk-Parity,-0.016007766606167262
2023-03-10,Equity Risk-Parity,-0.01113364927373738
2023-03-13,Equity Risk-Parity,-0.0010656155478558813
2023-03-14,Equity Risk-Parity,0.012436394747501906
2023-03-15,Equity Risk-Parity,-0.006572298750757581
2023-03-16,Equity Risk-Parity,0.010327518618314088
2023-03-17,Equity Risk-Parity,-0.012569415123734428
2023-03-20,Equity Risk-Parity,0.012036239159886174
2023-03-21,Equity Risk-Parity,0.005666325801392435
2023-03-22,Equity Risk-Parity,-0.019243643292136355
2023-03-23,Equity Risk-Parity,0.001099261959777171
2023-03-24,Equity Risk-Parity,0.010143738741589024
2023-03-27,Equity Risk-Parity,0.004670556164885781
2023-03-28,Equity Risk-Parity,0.0016845745383239044
2023-03-29,Equity Risk-Parity,0.013627720783761307
2023-03-30,Equity Risk-Parity,0.004319629448642375
2023-03-31,Equity Risk-Parity,0.011598802580239136
2023-04-03,Equity Risk-Parity,0.007306679125343747
2023-04-04,Equity Risk-Parity,-0.0029858760518420057
2023-04-05,Equity Risk-Parity,0.00705409263675007
2023-04-06,Equity Risk-Parity,0.0003282816225412477
2023-04-10,Equity Risk-Parity,0.001985028143492515
2023-04-11,Equity Risk-Parity,0.0023265357124556693
2023-04-12,Equity Risk-Parity,-0.0013448820390193099
2023-04-13,Equity Risk-Parity,0.007296795367701817
2023-04-14,Equity Risk-Parity,-0.006003555203758483
2023-04-17,Equity Risk-Parity,0.0045231052605199055
2023-04-18,Equity Risk-Parity,-0.0006504145789808914
2023-04-19,Equity Risk-Parity,0.002254405306090626
2023-04-20,Equity Risk-Parity,-0.006991358412164734
2023-04-21,Equity Risk-Parity,0.000698011257922381
2023-04-24,Equity Risk-Parity,0.001809032251050642
2023-04-25,Equity Risk-Parity,-0.011660090202632239
2023-04-26,Equity Risk-Parity,-0.014371759604623236
2023-04-27,Equity Risk-Parity,0.012527220080457637
2023-04-28,Equity Risk-Parity,0.007440055370875137
2023-05-01,Equity Risk-Parity,-0.0027976918352641644
2023-05-02,Equity Risk-Parity,-0.015455055450600991
2023-05-03,Equity Risk-Parity,-0.010767683747817537
2023-05-04,Equity Risk-Parity,-0.003999421712497427
2023-05-05,Equity Risk-Parity,0.015595100002437782
2023-05-08,Equity Risk-Parity,-0.0013582775542104824
2023-05-09,Equity Risk-Parity,-0.004051254701375077
2023-05-10,Equity Risk-Parity,-0.0015021427892407788
2023-05-11,Equity Risk-Parity,-0.007798924341905854
2023-05-12,Equity Risk-Parity,-0.00016545908097707863
2023-05-15,Equity Risk-Parity,0.0024402677296422614
2023-05-16,Equity Risk-Parity,-0.016621318959912833
2023-05-17,Equity Risk-Parity,0.009317837515489253
2023-05-18,Equity Risk-Parity,0.003486009099874902
2023-05-19,Equity Risk-Parity,-0.0015496845619770994
2023-05-22,Equity Risk-Parity,-0.00016436433216453634
2023-05-23,Equity Risk-Parity,-0.006672668865436184
2023-05-24,Equity Risk-Parity,-0.008867836034610626
2023-05-25,Equity Risk-Parity,-0.0057449714250818315
2023-05-26,Equity Risk-Parity,0.005650471774361735
2023-05-30,Equity Risk-Parity,-0.002761784475446018
2023-05-31,Equity Risk-Parity,-0.0016595348165176513
2023-06-01,Equity Risk-Parity,0.0029997618057923782
2023-06-02,Equity Risk-Parity,0.01757168729540358
2023-06-05,Equity Risk-Parity,-0.004009280073434483
2023-06-06,Equity Risk-Parity,0.001636719845361919
2023-06-07,Equity Risk-Parity,0.008113306638230157
2023-06-08,Equity Risk-Parity,0.004441015766568594
2023-06-09,Equity Risk-Parity,-0.0028731665314345196
2023-06-12,Equity Risk-Parity,0.003127240879497101
2023-06-13,Equity Risk-Parity,0.006428745415628368
2023-06-14,Equity Risk-Parity,-0.0007079677012384845
2023-06-15,Equity Risk-Parity,0.010634045830337502
2023-06-16,Equity Risk-Parity,0.001268102242702181
2023-06-20,Equity Risk-Parity,-0.011599625817344016
2023-06-21,Equity Risk-Parity,-0.0017430005959925949
2023-06-22,Equity Risk-Parity,-0.003503720758649586
2023-06-23,Equity Risk-Parity,-0.007258170225051906
2023-06-26,Equity Risk-Parity,0.006257167444717967
2023-06-27,Equity Risk-Parity,0.005047179124337119
2023-06-28,Equity Risk-Parity,-0.0021645098005642783
2023-06-29,Equity Risk-Parity,0.0056725477187610455
2023-06-30,Equity Risk-Parity,0.00836890581975266
2023-07-03,Equity Risk-Parity,0.0052434712708276775
2023-07-05,Equity Risk-Parity,-0.0025063892256011783
2023-07-06,Equity Risk-Parity,-0.011751960657695685
2023-07-07,Equity Risk-Parity,-0.0020316144992076693
2023-07-10,Equity Risk-Parity,0.004349755908307694
2023-07-11,Equity Risk-Parity,0.013020149337669864
2023-07-12,Equity Risk-Parity,0.006643040025877137
2023-07-13,Equity Risk-Parity,0.0042874481917752755
2023-07-14,Equity Risk-Parity,-0.005057738813770628
2023-07-17,Equity Risk-Parity,-0.005095092490355559
2023-07-18,Equity Risk-Parity,0.004858074884636866
2023-07-19,Equity Risk-Parity,0.006534198526047668
2023-07-20,Equity Risk-Parity,0.005241185909445681
2023-07-21,Equity Risk-Parity,0.005685383725467008
2023-07-24,Equity Risk-Parity,0.004262393808002341
2023-07-25,Equity Risk-Parity,0.0019253823282434745
2023-07-26,Equity Risk-Parity,0.0020188195473980586
2023-07-27,Equity Risk-Parity,-0.005118683538551837
2023-07-28,Equity Risk-Parity,0.0032868750063733423
2023-07-31,Equity Risk-Parity,0.0025905616341451174
2023-08-01,Equity Risk-Parity,-0.004810473503054705
2023-08-02,Equity Risk-Parity,-0.011409882225303883
2023-08-03,Equity Risk-Parity,-0.005456240839615963
2023-08-04,Equity Risk-Parity,-0.002387772777978834
2023-08-07,Equity Risk-Parity,0.008859804278913643
2023-08-08,Equity Risk-Parity,-0.00243396083023977
2023-08-09,Equity Risk-Parity,-0.0004808677491331459
2023-08-10,Equity Risk-Parity,0.0007607095958256071
2023-08-11,Equity Risk-Parity,0.003175089427990756
2023-08-14,Equity Risk-Parity,0.0004975080126853519
2023-08-15,Equity Risk-Parity,-0.011907996177787632
2023-08-16,Equity Risk-Parity,-0.006829825863207849
2023-08-17,Equity Risk-Parity,-0.004559166906262904
2023-08-18,Equity Risk-Parity,0.001685633553548062
2023-08-21,Equity Risk-Parity,-0.0015447212549897578
2023-08-22,Equity Risk-Parity,-0.0046275073467358825
2023-08-23,Equity Risk-Parity,0.0073357192878911685
2023-08-24,Equity Risk-Parity,-0.011058680111632947
2023-08-25,Equity Risk-Parity,0.004710151848880717
2023-08-28,Equity Risk-Parity,0.006985016338038868
2023-08-29,Equity Risk-Parity,0.010812062133423877
2023-08-30,Equity Risk-Parity,0.001358551718506799
2023-08-31,Equity Risk-Parity,-0.004119002395667211
2023-09-01,Equity Risk-Parity,0.0032615485304699843
2023-09-05,Equity Risk-Parity,-0.009606145094544945
2023-09-06,Equity Risk-Parity,-0.004103252244848576
2023-09-07,Equity Risk-Parity,0.0022164330678974
2023-09-08,Equity Risk-Parity,0.003792861986052203
2023-09-11,Equity Risk-Parity,0.0032399408776046757
2023-09-12,Equity Risk-Parity,0.0019967306148662343
2023-09-13,Equity Risk-Parity,-0.00037875119672119574
2023-09-14,Equity Risk-Parity,0.012389621782300632
2023-09-15,Equity Risk-Parity,-0.00926750116585985
2023-09-18,Equity Risk-Parity,3.754823236386052e-05
2023-09-19,Equity Risk-Parity,-0.003259049805063687
2023-09-20,Equity Risk-Parity,-0.003296281426082291
2023-09-21,Equity Risk-Parity,-0.017061898313934464
2023-09-22,Equity Risk-Parity,-0.0032678297825671824
2023-09-25,Equity Risk-Parity,0.0013868989881373212
2023-09-26,Equity Risk-Parity,-0.011189641845101328
2023-09-27,Equity Risk-Parity,-0.0029290488553591876
2023-09-28,Equity Risk-Parity,0.002772149419029982
2023-09-29,Equity Risk-Parity,-0.002396798715392871
