sector,date,sentiment_index,sentiment_index_z
Comm,2020-04-27,0.11120727272727274,0.5590705322127141
Comm,2020-04-28,0.023317525252525256,-0.5469047803183835
Comm,2020-04-29,0.09941428571428572,0.410671511028691
Comm,2020-04-30,0.04258,-0.3045122130273945
Comm,2020-05-01,-0.033931666666666666,-1.267309545881888
Comm,2020-05-04,0.002356444444444439,-0.8106720405937365
Comm,2020-05-05,0.19058285714285716,1.5579064522566035
Comm,2020-05-06,0.10800833333333335,0.518816144213742
Comm,2020-05-07,0.22268600000000002,1.9618817107457742
Comm,2020-05-08,0.2354,2.1218704526358385
Comm,2020-05-11,0.0863495238095238,0.24626889814241532
Comm,2020-05-12,0.06129833333333333,-0.06896694007797911
Comm,2020-05-13,0.006373333333333331,-0.760124848549886
Comm,2020-05-14,0.02447333333333333,-0.5323604763452157
Comm,2020-05-15,0.03297166666666666,-0.42542027985611686
Comm,2020-05-18,0.017687999999999995,-0.6177448513101931
Comm,2020-05-19,0.131037,0.808601216370866
Comm,2020-05-20,0.08712533333333333,0.2560314268242319
Comm,2020-05-21,0.038624000000000006,-0.3542931995711334
Comm,2020-05-22,0.09448500000000001,0.34864302118715873
Comm,2020-05-26,0.120498,0.6759819501462794
Comm,2020-05-27,0.11563222222222222,0.6147526230278821
Comm,2020-05-28,0.044736484848484845,-0.2773757258625308
Comm,2020-05-29,0.06668,-0.0012458389869219057
Comm,2020-06-01,0.052932,-0.1742460925266903
Comm,2020-06-02,0.15030666666666667,1.0510842843778605
Comm,2020-06-03,-0.024979999999999995,-1.1546647536985284
Comm,2020-06-04,0.05088499999999999,-0.2000048588196716
Comm,2020-06-05,0.10313399999999999,0.45747915683346746
Comm,2020-06-08,-0.1422275,-2.6300682470724004
Comm,2020-06-09,-0.14921,-2.7179337017088154
Comm,2020-06-10,-0.08613,-1.9241559890750803
Comm,2020-06-11,0.07463619047619048,0.09887221233629914
Comm,2020-06-12,0.04482,-0.276324799008695
Comm,2020-06-15,0.005728333333333333,-0.7682413137472347
Comm,2020-06-16,-7.7777777777778e-05,-0.8413034823755652
Comm,2020-06-17,0.12914833333333334,0.7848348640152187
Comm,2020-06-18,0.07328733333333334,0.0818986432569267
Comm,2020-06-19,0.0035666666666666694,-0.7954430071864111
Comm,2020-06-22,0.028239999999999998,-0.48496199741496204
Comm,2020-06-23,0.05765666666666667,-0.11479246063665349
Comm,2020-06-24,-0.000853939393939393,-0.8510704416702842
Comm,2020-06-25,0.041981333333333336,-0.31204563498834453
Comm,2020-06-26,0.10739333333333334,0.5110771890255722
Comm,2020-06-29,0.06640628205128205,-0.004690214498021124
Comm,2020-06-30,0.023912380952380952,-0.5394193142946265
Comm,2020-07-01,0.10043666666666666,0.4235368124526168
Comm,2020-07-02,0.10120166666666668,0.4331633176866818
Comm,2020-07-06,0.06571,-0.013451995950376595
Comm,2020-07-07,0.08569166666666668,0.2379906429411329
Comm,2020-07-08,0.03626499999999999,-0.38397806995957656
Comm,2020-07-09,0.05724499999999999,-0.11997273687372119
Comm,2020-07-10,0.06363666666666666,-0.039542132140303964
Comm,2020-07-13,0.027853333333333334,-0.48982768197771376
Comm,2020-07-14,0.037528571428571425,-0.3680777079062986
Comm,2020-07-15,0.11282666666666666,0.5794484462435485
Comm,2020-07-16,0.05086333333333333,-0.20027750493741195
Comm,2020-07-17,-0.05244000000000001,-1.5002122487670504
Comm,2020-07-20,0.04185000000000001,-0.313698289917417
Comm,2020-07-21,0.15707333333333334,1.1362337642260154
Comm,2020-07-22,0.16649333333333333,1.2547719071082248
Comm,2020-07-23,0.002207500000000002,-0.8125463078800492
Comm,2020-07-24,-0.010235,-0.9691185841870442
Comm,2020-07-27,0.03521,-0.39725383861570507
Comm,2020-07-28,0.05292399999999999,-0.17434676186247147
Comm,2020-07-29,0.0452,-0.2715430055590942
Comm,2020-07-30,0.06031500000000001,-0.08134087926773546
Comm,2020-07-31,-0.00795,-0.9403649051545763
Comm,2020-08-03,0.045426,-0.26869909682327897
Comm,2020-08-04,0.09231974358974358,0.32139615561013146
Comm,2020-08-05,0.176335,1.3786161628972282
Comm,2020-08-06,0.13657357142857143,0.878271587398208
Comm,2020-08-07,0.11738602564102565,0.636821901185571
Comm,2020-08-10,0.18227333333333334,1.453342171936385
Comm,2020-08-11,0.16393666666666665,1.2225996652148576
Comm,2020-08-12,0.029743333333333333,-0.46604455139943607
Comm,2020-08-13,0.14310833333333334,0.9605028549531854
Comm,2020-08-14,-0.059585,-1.5901225492865185
Comm,2020-08-17,0.14206333333333332,0.947352922966783
Comm,2020-08-18,0.15536333333333335,1.1147156937028118
Comm,2020-08-19,0.15253333333333333,1.079103916170258
Comm,2020-08-20,0.215904,1.8765392813373722
Comm,2020-08-21,0.2922866666666667,2.8377133211523957
Comm,2020-08-24,0.07242,0.07098440943599557
Comm,2020-08-25,0.09199666666666666,0.3173306632035882
Comm,2020-08-26,0.122898,0.7061827508806003
Comm,2020-08-27,0.11395999999999999,0.5937099354792001
Comm,2020-08-28,0.12177166666666668,0.6920093473137574
Comm,2020-08-31,0.03923833333333333,-0.34656263349427885
Comm,2020-09-01,0.045015,-0.2738709839490314
Comm,2020-09-02,0.14856333333333333,1.0291467582889022
Comm,2020-09-03,0.06696714285714286,0.0023674711009343936
Comm,2020-09-04,-0.005886666666666665,-0.9144006056343753
Comm,2020-09-08,0.02479,-0.5283756484705484
Comm,2020-09-09,0.15054,1.0540204733381418
Comm,2020-09-10,0.06711,0.00416513781131059
Comm,2020-09-11,0.053059999999999996,-0.17263538315419322
Comm,2020-09-14,0.126545,0.7520753843297954
Comm,2020-09-15,0.09288666666666666,0.32853012680923227
Comm,2020-09-16,0.05152333333333333,-0.19197228473547367
Comm,2020-09-17,0.10375333333333332,0.46527264124518525
Comm,2020-09-18,-0.059789999999999996,-1.5927022010159082
Comm,2020-09-21,0.107087,0.5072223923762887
Comm,2020-09-22,0.06399,-0.03509590314330658
Comm,2020-09-23,0.044,-0.2866434059262547
Comm,2020-09-24,0.078686,0.14983366668651854
Comm,2020-09-25,0.039245999999999996,-0.34646615871415537
Comm,2020-09-28,0.0347595,-0.4029227805868765
Comm,2020-09-29,0.01790083333333333,-0.6150666275228508
Comm,2020-09-30,-0.02123,-1.107476002551152
Comm,2020-10-01,0.03624166666666667,-0.38427168885560453
Comm,2020-10-02,0.024990000000000005,-0.5258589150760216
Comm,2020-10-05,0.10273499999999999,0.45245827371138664
Comm,2020-10-06,0.03959,-0.34213737727556937
Comm,2020-10-07,-0.019400000000000008,-1.0844478919912326
Comm,2020-10-08,0.009454,-0.721358765162859
Comm,2020-10-09,0.08441357142857144,0.22190751810563336
Comm,2020-10-12,-0.02147363636363637,-1.1105418414135757
Comm,2020-10-13,-0.023917142857142856,-1.1412901133733293
Comm,2020-10-14,0.2065846666666667,1.759267894263741
Comm,2020-10-15,0.13438,0.8506684150603807
Comm,2020-10-16,0.18522,1.490422043949079
Comm,2020-10-19,0.2282433333333333,2.0318133426683564
Comm,2020-10-20,0.20453666666666664,1.7334965443037864
Comm,2020-10-21,0.16695,1.2605184483590608
Comm,2020-10-22,0.09886666666666666,0.4037804553055819
Comm,2020-10-23,0.0797025,0.16262496416420058
Comm,2020-10-26,0.07369400000000001,0.08701600115913107
Comm,2020-10-27,-0.008785999999999988,-0.9508848507436979
Comm,2020-10-28,0.018518000000000014,-0.6073004077229068
Comm,2020-10-29,0.174656,1.3574881860501764
Comm,2020-10-30,0.24857666666666667,2.2876812377785756
Comm,2020-11-02,0.03973,-0.3403756638994006
Comm,2020-11-03,0.031172666666666664,-0.4480582967398849
Comm,2020-11-04,-0.0015473333333333324,-0.8597958800844601
Comm,2020-11-05,-0.03838933333333334,-1.3234033386902317
Comm,2020-11-06,0.006842401960784313,-0.7542222451547325
Comm,2020-11-09,0.21002628571428575,1.8025760822056522
Comm,2020-11-10,0.034534999999999996,-0.40574781382223285
Comm,2020-11-11,0.053279999999999994,-0.16986697642021384
Comm,2020-11-12,0.017834999999999997,-0.6158950522652159
Comm,2020-11-13,0.07987,0.16473272838211675
Comm,2020-11-16,0.08647600000000001,0.24786043240333527
Comm,2020-11-17,-0.042879,-1.3798998088416994
Comm,2020-11-18,0.008654,-0.731425698740966
Comm,2020-11-19,0.04045285714285714,-0.3312794703448969
Comm,2020-11-20,0.004177500000000001,-0.7877564839439608
Comm,2020-11-23,0.0017346666666666732,-0.8184962850802762
Comm,2020-11-24,0.05795666666666667,-0.11101736054486336
Comm,2020-11-25,0.136192,0.8734700196147931
Comm,2020-11-27,0.08638,0.24665240037396227
Comm,2020-11-30,0.014806666666666668,-0.6540025904140083
Comm,2020-12-01,0.08541000000000001,0.23444624341050774
Comm,2020-12-02,-0.048859999999999994,-1.4551627210050218
Comm,2020-12-03,0.053514285714285716,-0.1669188030151967
Comm,2020-12-04,0.06263285714285714,-0.05217373689188098
Comm,2020-12-07,0.09956666666666666,0.41258902218642557
Comm,2020-12-08,0.08410545454545455,0.2180302778598446
Comm,2020-12-09,0.08617250000000001,0.24404128947714096
Comm,2020-12-10,0.152525,1.0789990522788195
Comm,2020-12-11,0.11229714285714285,0.5727850949704205
Comm,2020-12-14,0.03007464285714286,-0.4618754626869551
Comm,2020-12-15,0.07170035714285715,0.06192866338247533
Comm,2020-12-16,0.07472083333333333,0.099937329862197
Comm,2020-12-17,0.057569999999999996,-0.11588304510761516
Comm,2020-12-18,0.18791149999999998,1.5242909836059224
Comm,2020-12-21,0.13597866666666666,0.8707855039939645
Comm,2020-12-22,0.04612000000000001,-0.2599660319442711
Comm,2020-12-23,0.079425,0.15913299657929472
Comm,2020-12-24,0.031055000000000006,-0.44953897488699807
Comm,2020-12-28,0.11815250000000002,0.6464669592619673
Comm,2020-12-29,0.01568,-0.6430128545912416
Comm,2020-12-30,0.10823,0.5216055237260091
Comm,2020-12-31,0.08974,0.28893352140201156
Comm,2021-01-04,0.08944333333333333,0.2852003668667969
Comm,2021-01-05,0.09771666666666667,0.38930923828705327
Comm,2021-01-06,0.09679085714285715,0.37765915955934165
Comm,2021-01-07,0.12009,0.6708478140214449
Comm,2021-01-08,0.021779999999999994,-0.5662524860581759
Comm,2021-01-11,0.05858,-0.10317354146525505
Comm,2021-01-12,0.011699999999999999,-0.6930958491423237
Comm,2021-01-13,-0.11825,-2.328343372236075
Comm,2021-01-14,-0.007792666666666666,-0.9383850748842153
Comm,2021-01-15,-0.006573333333333332,-0.9230413902889172
Comm,2021-01-19,-0.030253999999999996,-1.2210310133121987
Comm,2021-01-20,-0.14081,-2.612230899138692
Comm,2021-01-21,-0.11410666666666666,-2.2762050454127962
Comm,2021-01-22,-0.022539999999999994,-1.123960606285302
Comm,2021-01-25,0.05551380952380952,-0.14175746129229724
Comm,2021-01-26,-0.018108571428571425,-1.068196984929431
Comm,2021-01-27,-0.010303999999999999,-0.9699868572081559
Comm,2021-01-28,0.11647583333333333,0.6253683443045179
Comm,2021-01-29,0.05555,-0.1413020523923352
Comm,2021-02-01,0.27318333333333333,2.597323336418516
Comm,2021-02-02,0.06943666666666667,0.03344313630097177
Comm,2021-02-03,0.006776666666666667,-0.755049436204257
Comm,2021-02-04,0.07603833333333333,0.11651631109864191
Comm,2021-02-05,0.099341,0.40974930800626785
Comm,2021-02-08,-0.036851666666666665,-1.3040538534419783
Comm,2021-02-09,0.06574904761904762,-0.012960633716207086
Comm,2021-02-10,0.08878571428571427,0.2769251077766981
Comm,2021-02-11,0.102065,0.4440272168397222
Comm,2021-02-12,0.05375,-0.16395265294307593
Comm,2021-02-16,0.12924575757575757,0.7860608182369464
Comm,2021-02-17,0.12701666666666667,0.7580106805852211
Comm,2021-02-18,0.067145,0.0046055661553526875
Comm,2021-02-19,0.18919999999999998,1.5405050385001609
Comm,2021-02-22,0.09456800000000001,0.3496874655458873
Comm,2021-02-23,0.18181333333333335,1.4475536851289736
Comm,2021-02-24,0.07547285714285715,0.109400547036736
Comm,2021-02-25,-0.03412444444444444,-1.2697353972371679
Comm,2021-02-26,-0.066535,-1.6775790347463226
Comm,2021-03-01,0.017493333333333333,-0.6201944718141991
Comm,2021-03-02,0.04441333333333333,-0.2814421569108994
Comm,2021-03-03,-0.019857999999999997,-1.0902112114646987
Comm,2021-03-04,0.12777,0.7674903763712718
Comm,2021-03-05,0.08680266666666667,0.2519710969477288
Comm,2021-03-08,-0.059132,-1.5844221481479153
Comm,2021-03-09,-0.033732,-1.2647970070430188
Comm,2021-03-10,0.09988416666666666,0.41658433645023674
Comm,2021-03-11,0.006732000000000002,-0.755611506662368
Comm,2021-03-12,0.09773142857142858,0.3894949971804588
Comm,2021-03-15,0.1445025,0.9780465839908656
Comm,2021-03-16,0.144078,0.9727048173609827
Comm,2021-03-17,0.02046,-0.5828629264620524
Comm,2021-03-18,0.11608,0.6203873094611837
Comm,2021-03-19,0.3084966666666667,3.041694562778788
Comm,2021-03-22,0.137765,0.8932641277627458
Comm,2021-03-23,0.148072,1.0229639832496817
Comm,2021-03-24,0.15225,1.0755385438613452
Comm,2021-03-25,0.008882,-0.7285566226712056
Comm,2021-03-26,0.04071999999999999,-0.32791783359649335
Comm,2021-03-29,0.06958388888888889,0.035295731716387196
Comm,2021-03-30,0.12747999999999998,0.7638411129492079
Comm,2021-03-31,-0.011906666666666671,-0.9901542808096304
Comm,2021-04-01,0.11878200000000001,0.6543883776212401
Comm,2021-04-05,0.049968,-0.21154408143357664
Comm,2021-04-06,0.1203357142857143,0.6739398007632922
Comm,2021-04-07,0.082734,0.20077235059173978
Comm,2021-04-08,0.048806666666666665,-0.22615791334446195
Comm,2021-04-09,0.044143,-0.28484394154916803
Comm,2021-04-12,0.020668,-0.5802455237317445
Comm,2021-04-13,0.116364,0.6239610708814116
Comm,2021-04-14,0.146795,1.0068946405256285
Comm,2021-04-15,0.12856166666666669,0.7774524460579404
Comm,2021-04-16,0.110175,0.5460807559877815
Comm,2021-04-19,-0.008864999999999998,-0.9518789604345361
Comm,2021-04-20,-0.08309523809523808,-1.8859675559243205
Comm,2021-04-21,-0.14900333333333332,-2.7153330772011377
Comm,2021-04-22,0.047626666666666664,-0.24100664037216973
Comm,2021-04-23,-0.06021733333333333,-1.5980796213688804
Comm,2021-04-26,-0.04925666666666666,-1.4601542422374996
Comm,2021-04-27,-0.046795555555555556,-1.4291844396326288
Comm,2021-04-28,0.07102666666666667,0.0534511667874593
Comm,2021-04-29,0.199827,1.6742316674183397
Comm,2021-04-30,0.10776666666666668,0.5157750913620222
Comm,2021-05-03,0.14438666666666666,0.9765889758998687
Comm,2021-05-04,0.250278,2.309090249854683
Comm,2021-05-05,0.2856086666666667,2.7536795931091476
Comm,2021-05-06,0.24967199999999998,2.301464547669267
Comm,2021-05-07,0.17500666666666667,1.3619008586019132
Comm,2021-05-10,0.02085366666666667,-0.5779091562304921
Comm,2021-05-11,0.09981333333333332,0.4156929933730084
Comm,2021-05-12,0.05911333333333333,-0.09646225241318378
Comm,2021-05-13,0.06247333333333334,-0.054181131385134376
Comm,2021-05-14,0.03856,-0.3550985542573821
Comm,2021-05-17,0.037216581196581194,-0.3720036890843784
Comm,2021-05-18,-0.05804,-1.570680783813799
Comm,2021-05-19,0.0023779999999999995,-0.8104007926612151
Comm,2021-05-20,0.11903999999999999,0.6576349637001794
Comm,2021-05-21,0.07385428571428572,0.08903298320817316
Comm,2021-05-24,0.137566,0.8907599780351917
Comm,2021-05-25,0.12405999999999999,0.7208049719028006
Comm,2021-05-26,0.14805285714285715,1.0227230959104914
Comm,2021-05-27,0.10634999999999999,0.49794822981745746
Comm,2021-05-28,0.08505866666666667,0.23002518174745565
Comm,2021-06-01,0.09559866666666667,0.36265703163901497
Comm,2021-06-02,0.168595,1.2812185805290432
Comm,2021-06-03,0.2480733333333333,2.281347458735683
Comm,2021-06-04,0.143315,0.9631034794608629
Comm,2021-06-07,0.11433333333333333,0.5984078378156501
Comm,2021-06-08,0.29782333333333333,2.907384890624211
Comm,2021-06-09,0.22521,1.9936428861847013
Comm,2021-06-10,-0.06098085714285715,-1.6076875507136048
Comm,2021-06-11,-0.006842857142857145,-0.9264329881491604
Comm,2021-06-14,0.023563333333333325,-0.5438116132903125
Comm,2021-06-15,0.013620000000000002,-0.668935208554867
Comm,2021-06-16,0.20444,1.7322801231630989
Comm,2021-06-17,0.21982,1.9258169212022056
Comm,2021-06-18,0.06657666666666667,-0.002546151240760685
Comm,2021-06-21,0.17024,1.301918712699026
Comm,2021-06-22,0.17913666666666667,1.4138714031988904
Comm,2021-06-23,0.09548866666666667,0.3612728282720253
Comm,2021-06-24,0.02189999999999999,-0.56474244602146
Comm,2021-06-25,0.04417999999999998,-0.28437834587118077
Comm,2021-06-28,0.23671199999999998,2.1383802237039338
Comm,2021-06-29,0.242592,2.2123721855030207
Comm,2021-06-30,0.14648454545454545,1.0029879839154878
Comm,2021-07-01,0.04116666666666667,-0.3222971290153835
Comm,2021-07-02,0.16005999999999998,1.1738169829176144
Comm,2021-07-06,0.10357000000000001,0.462965635633536
Comm,2021-07-07,0.082816,0.20180421128349574
Comm,2021-07-08,0.050635000000000006,-0.20315077556282987
Comm,2021-07-09,0.20694000000000004,1.7637392905946838
Comm,2021-07-12,0.04738833333333333,-0.24400574766731412
Comm,2021-07-13,0.04977999999999999,-0.2139098108244319
Comm,2021-07-14,0.005166666666666667,-0.7753091400301974
Comm,2021-07-15,0.006299999999999998,-0.7610476507945458
Comm,2021-07-16,-0.012305999999999996,-0.9951793584873687
Comm,2021-07-19,0.15502,1.1103953013755405
Comm,2021-07-20,0.24697200000000002,2.2674886468431565
Comm,2021-07-21,-0.013249999999999994,-1.007058340109535
Comm,2021-07-22,0.141245,0.9370552888275113
Comm,2021-07-23,0.1314461111111111,0.8137493343478924
Comm,2021-07-26,0.078034,0.14162911582036136
Comm,2021-07-27,-0.02129333333333333,-1.1082729681260854
Comm,2021-07-28,-0.07215666666666667,-1.7483202159108118
Comm,2021-07-29,0.019910714285714292,-0.5897749549634489
Comm,2021-07-30,-0.034863333333333336,-1.279033328944725
Comm,2021-08-02,0.010465833333333336,-0.7086261914643824
Comm,2021-08-03,0.074702,0.0997003374675458
Comm,2021-08-04,0.06716666666666668,0.004878212273093299
Comm,2021-08-05,0.057015,-0.12286698027742678
Comm,2021-08-06,-0.20179999999999998,-3.379708747799622
Comm,2021-08-09,0.018851666666666673,-0.6031016575097049
Comm,2021-08-10,0.07019666666666666,0.04300672320017317
Comm,2021-08-11,0.05531000000000001,-0.14432213246576717
Comm,2021-08-12,0.22063666666666668,1.93609358256319
Comm,2021-08-13,0.09474333333333333,0.3518938018217556
Comm,2021-08-16,0.08342476190476192,0.20946466835864586
Comm,2021-08-17,0.06918142857142857,0.030231305111766145
Comm,2021-08-18,-0.01999714285714286,-1.0919621388406051
Comm,2021-08-19,-0.08005999999999999,-1.8477731305511933
Comm,2021-08-20,0.026140000000000004,-0.5113876980574928
Comm,2021-08-23,0.08181333333333334,0.18918698786560167
Comm,2021-08-24,0.2530733333333334,2.3442657935988525
Comm,2021-08-25,0.24260333333333337,2.2125148003953776
Comm,2021-08-26,0.12123500000000001,0.6852561127051107
Comm,2021-08-27,0.24333666666666667,2.2217428228419753
Comm,2021-08-30,0.064181,-0.03269242275153358
Comm,2021-08-31,0.029189333333333334,-0.47301590290227513
Comm,2021-09-01,0.029189333333333334,-0.47301590290227513
Comm,2021-09-02,0.06139599999999999,-0.0677379352703186
Comm,2021-09-03,0.019243333333333335,-0.59817305461209
Comm,2021-09-07,0.08285666666666666,0.20231594707371608
Comm,2021-09-08,0.03623833333333333,-0.38431363441218
Comm,2021-09-09,-0.12737885714285715,-2.4432178703625382
Comm,2021-09-10,0.16877,1.2834207222492542
Comm,2021-09-13,0.23813285714285715,2.156259816805336
Comm,2021-09-14,0.04905433333333333,-0.2230413584909063
Comm,2021-09-15,-0.03359166666666667,-1.2630310991111926
Comm,2021-09-16,0.035570000000000004,-0.3927237185055568
Comm,2021-09-17,0.015316285714285713,-0.6475897140358595
Comm,2021-09-20,0.19987575757575757,1.674845216514066
Comm,2021-09-21,0.08986333333333334,0.2904855069953031
Comm,2021-09-22,0.025987999999999983,-0.5133004154373334
Comm,2021-09-23,0.14879,1.0319990561360326
Comm,2021-09-24,-0.015464999999999996,-1.0349311624539186
Comm,2021-09-27,0.14924333333333334,1.0377036518302933
Comm,2021-09-28,0.010003999999999999,-0.7144377483279105
Comm,2021-09-29,-0.059699999999999996,-1.591569670988371
Comm,2021-09-30,-0.0202,-1.0945148255693393
Comm,2021-10-01,0.00981,-0.7168789797206014
Comm,2021-10-04,0.02421,-0.535674175314676
Comm,2021-10-05,0.034382857142857146,-0.40766232886878345
Comm,2021-10-06,0.022423809523809523,-0.5581510014167469
Comm,2021-10-07,0.04882499999999999,-0.22592721278329705
Comm,2021-10-08,0.0066525,-0.7566119081866924
Comm,2021-10-11,0.09204,0.3178759554390691
Comm,2021-10-12,0.15294,1.0842212740724624
Comm,2021-10-13,0.033193333333333325,-0.4226309003438498
Comm,2021-10-14,0.001969999999999995,-0.8155349287860498
Comm,2021-10-15,0.03735,-0.3703247912942689
Comm,2021-10-18,0.15165,1.067988343677765
Comm,2021-10-19,0.19321333333333332,1.5910074886169978
Comm,2021-10-20,0.10542666666666667,0.48632931064605917
Comm,2021-10-21,0.034177142857142864,-0.4102509689317252
Comm,2021-10-22,0.07233,0.06985187940845862
Comm,2021-10-25,0.049170000000000005,-0.22158584767773826
Comm,2021-10-26,0.18363142857142858,1.4704319901296952
Comm,2021-10-27,0.12697142857142857,0.7574414194602686
Comm,2021-10-28,0.10379000000000001,0.46573404236751537
Comm,2021-10-29,0.045241666666666666,-0.2710186861019011
Comm,2021-11-01,0.07677666666666666,0.12580725188010305
Comm,2021-11-02,0.031338333333333336,-0.4459736025780852
Comm,2021-11-03,0.0822885,0.19516632695543143
Comm,2021-11-04,0.1337637142857143,0.8429132808718177
Comm,2021-11-05,0.017183333333333335,-0.6240954085757154
Comm,2021-11-08,-0.04465999999999999,-1.40231131971996
Comm,2021-11-09,0.11238,0.5738277416624389
Comm,2021-11-10,0.04206,-0.31105571985316405
Comm,2021-11-11,-0.0023199999999999944,-0.8695188600986483
Comm,2021-11-12,0.05632333333333332,-0.13157068326683194
Comm,2021-11-15,0.10281,0.45340204873433426
Comm,2021-11-16,0.10556285714285714,0.48804308624328446
Comm,2021-11-17,0.074968,0.10304759288226639
Comm,2021-11-18,0.05434666666666667,-0.1564443983160711
Comm,2021-11-19,0.03916000000000001,-0.34754835407380175
Comm,2021-11-22,0.053116666666666666,-0.1719223086924106
Comm,2021-11-23,0.009232000000000008,-0.7241523392307837
Comm,2021-11-24,0.06464500000000001,-0.02685360127623146
Comm,2021-11-26,-0.10455999999999999,-2.15607297138072
Comm,2021-11-29,-0.19422,-3.284324552147059
Comm,2021-11-30,-0.12473090909090909,-2.4098969739159894
Comm,2021-12-01,0.12553666666666669,0.7393868534657234
Comm,2021-12-02,0.0005299999999999999,-0.8336554092266423
Comm,2021-12-03,-0.02485666666666666,-1.1531127681052369
Comm,2021-12-06,0.03139,-0.44532344645116584
Comm,2021-12-07,0.10545,0.4866229295420873
